Attribut,Datum,Kvalitet,Kvalitet.1,Matning,Vindriktning
Nederbörd,1574456400,G,,0.0,
Nederbörd,1574460000,G,,0.0,
Nederbörd,1574463600,G,,0.0,
Nederbörd,1574467200,G,,0.0,
Nederbörd,1574470800,G,,0.0,
Nederbörd,1574478000,G,,0.0,
Nederbörd,1574481600,G,,0.0,
Nederbörd,1574485200,G,,0.0,
Nederbörd,1574488800,G,,0.0,
Nederbörd,1574492400,G,,0.0,
Nederbörd,1574496000,G,,0.0,
Nederbörd,1574499600,G,,0.0,
Nederbörd,1574503200,G,,0.0,
Nederbörd,1574506800,G,,0.0,
Nederbörd,1574510400,G,,0.0,
Nederbörd,1574514000,G,,0.0,
Nederbörd,1574517600,G,,0.0,
Nederbörd,1574521200,G,,0.0,
Nederbörd,1574524800,G,,0.0,
Nederbörd,1574528400,G,,0.0,
Nederbörd,1574532000,G,,0.0,
Nederbörd,1574535600,G,,0.0,
Nederbörd,1574539200,G,,0.0,
Nederbörd,1574542800,G,,0.0,
Nederbörd,1574546400,G,,0.0,
Nederbörd,1574550000,G,,0.0,
Nederbörd,1574553600,G,,0.0,
Nederbörd,1574557200,G,,0.0,
Nederbörd,1574560800,G,,0.0,
Nederbörd,1574564400,G,,0.0,
Nederbörd,1574568000,G,,0.0,
Nederbörd,1574571600,G,,0.0,
Nederbörd,1574575200,G,,0.0,
Nederbörd,1574578800,G,,0.0,
Nederbörd,1574582400,G,,0.0,
Nederbörd,1574586000,G,,0.0,
Nederbörd,1574589600,G,,0.0,
Nederbörd,1574593200,G,,0.0,
Nederbörd,1574596800,G,,0.0,
Nederbörd,1574600400,G,,0.0,
Nederbörd,1574604000,G,,0.0,
Nederbörd,1574607600,G,,0.0,
Nederbörd,1574611200,G,,0.0,
Nederbörd,1574614800,G,,0.0,
Nederbörd,1574618400,G,,0.0,
Nederbörd,1574622000,G,,0.0,
Nederbörd,1574625600,G,,0.0,
Nederbörd,1574629200,G,,0.0,
Nederbörd,1574632800,G,,0.0,
Nederbörd,1574636400,G,,0.0,
Nederbörd,1574640000,G,,0.0,
Nederbörd,1574643600,G,,0.0,
Nederbörd,1574647200,G,,0.0,
Nederbörd,1574650800,G,,0.0,
Nederbörd,1574654400,G,,0.0,
Nederbörd,1574658000,G,,0.0,
Nederbörd,1574661600,G,,0.0,
Nederbörd,1574665200,G,,0.0,
Nederbörd,1574668800,G,,0.0,
Nederbörd,1574672400,G,,0.0,
Nederbörd,1574676000,G,,0.0,
Nederbörd,1574679600,G,,0.0,
Nederbörd,1574683200,G,,0.0,
Nederbörd,1574686800,G,,0.0,
Nederbörd,1574690400,G,,0.0,
Nederbörd,1574694000,G,,0.0,
Nederbörd,1574697600,G,,0.0,
Nederbörd,1574701200,G,,0.0,
Nederbörd,1574704800,G,,0.0,
Nederbörd,1574708400,G,,0.0,
Nederbörd,1574712000,G,,0.0,
Nederbörd,1574715600,G,,0.0,
Nederbörd,1574719200,G,,0.0,
Nederbörd,1574722800,G,,0.0,
Nederbörd,1574726400,G,,0.0,
Nederbörd,1574730000,G,,0.0,
Nederbörd,1574733600,G,,0.0,
Nederbörd,1574737200,G,,0.0,
Nederbörd,1574740800,G,,0.0,
Nederbörd,1574744400,G,,0.0,
Nederbörd,1574748000,G,,0.0,
Nederbörd,1574751600,G,,0.0,
Nederbörd,1574755200,G,,0.0,
Nederbörd,1574758800,G,,0.0,
Nederbörd,1574762400,G,,0.0,
Nederbörd,1574766000,G,,0.0,
Nederbörd,1574769600,G,,0.0,
Nederbörd,1574773200,G,,0.0,
Nederbörd,1574776800,G,,0.0,
Nederbörd,1574780400,G,,0.0,
Nederbörd,1574784000,G,,0.0,
Nederbörd,1574787600,G,,0.0,
Nederbörd,1574791200,G,,0.0,
Nederbörd,1574794800,G,,0.0,
Nederbörd,1574798400,G,,0.0,
Nederbörd,1574802000,G,,0.0,
Nederbörd,1574805600,G,,0.0,
Nederbörd,1574809200,G,,0.0,
Nederbörd,1574812800,G,,0.0,
Nederbörd,1574816400,G,,0.0,
Nederbörd,1574820000,G,,0.0,
Nederbörd,1574823600,G,,0.1,
Nederbörd,1574827200,G,,0.0,
Nederbörd,1574830800,G,,0.0,
Nederbörd,1574834400,G,,0.0,
Nederbörd,1574838000,G,,0.0,
Nederbörd,1574841600,G,,0.0,
Nederbörd,1574845200,G,,0.0,
Nederbörd,1574848800,G,,0.0,
Nederbörd,1574852400,G,,0.0,
Nederbörd,1574856000,G,,0.0,
Nederbörd,1574859600,G,,0.0,
Nederbörd,1574863200,G,,0.0,
Nederbörd,1574866800,G,,0.0,
Nederbörd,1574870400,G,,0.0,
Nederbörd,1574874000,G,,0.0,
Nederbörd,1574877600,G,,0.2,
Nederbörd,1574881200,G,,0.4,
Nederbörd,1574884800,G,,0.4,
Nederbörd,1574888400,G,,0.7,
Nederbörd,1574892000,G,,0.3,
Nederbörd,1574895600,G,,0.3,
Nederbörd,1574899200,G,,0.5,
Nederbörd,1574902800,G,,0.0,
Nederbörd,1574906400,G,,0.0,
Nederbörd,1574910000,G,,0.0,
Nederbörd,1574913600,G,,0.0,
Nederbörd,1574917200,G,,0.1,
Nederbörd,1574920800,G,,0.0,
Nederbörd,1574924400,G,,0.0,
Nederbörd,1574928000,G,,0.4,
Nederbörd,1574931600,G,,0.0,
Nederbörd,1574935200,G,,0.0,
Nederbörd,1574938800,G,,0.0,
Nederbörd,1574942400,G,,0.0,
Nederbörd,1574946000,G,,0.0,
Nederbörd,1574949600,G,,0.1,
Nederbörd,1574953200,G,,0.1,
Nederbörd,1574956800,G,,0.2,
Nederbörd,1574960400,G,,0.1,
Nederbörd,1574964000,G,,0.0,
Nederbörd,1574967600,G,,0.0,
Nederbörd,1574971200,G,,0.0,
Nederbörd,1574974800,G,,0.1,
Nederbörd,1574978400,G,,0.1,
Nederbörd,1574982000,G,,0.0,
Nederbörd,1574985600,G,,0.0,
Nederbörd,1574989200,G,,0.0,
Nederbörd,1574992800,G,,0.0,
Nederbörd,1574996400,G,,0.1,
Nederbörd,1575000000,G,,0.3,
Nederbörd,1575003600,G,,0.0,
Nederbörd,1575007200,G,,0.0,
Nederbörd,1575010800,G,,0.0,
Nederbörd,1575014400,G,,0.1,
Nederbörd,1575018000,G,,0.1,
Nederbörd,1575021600,G,,0.1,
Nederbörd,1575025200,G,,0.5,
Nederbörd,1575028800,G,,0.3,
Nederbörd,1575032400,G,,0.2,
Nederbörd,1575036000,G,,0.1,
Nederbörd,1575039600,G,,0.0,
Nederbörd,1575043200,G,,0.0,
Nederbörd,1575046800,G,,0.0,
Nederbörd,1575050400,G,,0.0,
Nederbörd,1575054000,G,,0.0,
Nederbörd,1575057600,G,,0.0,
Nederbörd,1575061200,G,,0.0,
Nederbörd,1575064800,G,,0.0,
Nederbörd,1575068400,G,,0.0,
Nederbörd,1575072000,G,,0.0,
Nederbörd,1575075600,G,,0.0,
Nederbörd,1575079200,G,,0.0,
Nederbörd,1575082800,G,,0.0,
Nederbörd,1575086400,G,,0.0,
Nederbörd,1575090000,G,,0.0,
Nederbörd,1575093600,G,,0.0,
Nederbörd,1575097200,G,,0.0,
Nederbörd,1575100800,G,,0.0,
Nederbörd,1575104400,G,,0.0,
Nederbörd,1575108000,G,,0.0,
Nederbörd,1575111600,G,,0.0,
Nederbörd,1575115200,G,,0.0,
Nederbörd,1575118800,G,,0.0,
Nederbörd,1575122400,G,,0.0,
Nederbörd,1575126000,G,,0.0,
Nederbörd,1575129600,G,,0.0,
Nederbörd,1575133200,G,,0.0,
Nederbörd,1575136800,G,,0.0,
Nederbörd,1575140400,G,,0.0,
Nederbörd,1575144000,G,,0.0,
Nederbörd,1575147600,G,,0.0,
Nederbörd,1575151200,G,,0.0,
Nederbörd,1575154800,G,,0.0,
Nederbörd,1575158400,G,,0.0,
Nederbörd,1575162000,G,,0.0,
Nederbörd,1575165600,G,,0.0,
Nederbörd,1575169200,G,,0.0,
Nederbörd,1575172800,G,,0.0,
Nederbörd,1575176400,G,,0.0,
Nederbörd,1575180000,G,,0.0,
Nederbörd,1575183600,G,,0.0,
Nederbörd,1575187200,G,,0.0,
Nederbörd,1575190800,G,,0.0,
Nederbörd,1575194400,G,,0.0,
Nederbörd,1575198000,G,,0.0,
Nederbörd,1575201600,G,,0.0,
Nederbörd,1575205200,G,,0.0,
Nederbörd,1575208800,G,,0.0,
Nederbörd,1575212400,G,,0.0,
Nederbörd,1575216000,G,,0.0,
Nederbörd,1575219600,G,,0.0,
Nederbörd,1575223200,G,,0.0,
Nederbörd,1575226800,G,,0.0,
Nederbörd,1575230400,G,,0.0,
Nederbörd,1575234000,G,,0.0,
Nederbörd,1575237600,G,,0.0,
Nederbörd,1575241200,G,,0.0,
Nederbörd,1575244800,G,,0.0,
Nederbörd,1575248400,G,,0.0,
Nederbörd,1575252000,G,,0.0,
Nederbörd,1575255600,G,,0.0,
Nederbörd,1575259200,G,,0.0,
Nederbörd,1575262800,G,,0.0,
Nederbörd,1575266400,G,,0.0,
Nederbörd,1575270000,G,,0.0,
Nederbörd,1575273600,G,,0.0,
Nederbörd,1575277200,G,,0.0,
Nederbörd,1575280800,G,,0.0,
Nederbörd,1575284400,G,,0.0,
Nederbörd,1575288000,G,,0.0,
Nederbörd,1575291600,G,,0.0,
Nederbörd,1575295200,G,,0.0,
Nederbörd,1575298800,G,,0.0,
Nederbörd,1575302400,G,,0.0,
Nederbörd,1575306000,G,,0.0,
Nederbörd,1575309600,G,,0.0,
Nederbörd,1575313200,G,,0.0,
Nederbörd,1575316800,G,,0.0,
Nederbörd,1575320400,G,,0.0,
Nederbörd,1575324000,G,,0.0,
Nederbörd,1575327600,G,,0.0,
Nederbörd,1575331200,G,,0.0,
Nederbörd,1575334800,G,,0.0,
Nederbörd,1575338400,G,,0.0,
Nederbörd,1575342000,G,,0.0,
Nederbörd,1575345600,G,,0.0,
Nederbörd,1575349200,G,,0.0,
Nederbörd,1575352800,G,,0.0,
Nederbörd,1575356400,G,,0.0,
Nederbörd,1575360000,G,,0.0,
Nederbörd,1575363600,G,,0.0,
Nederbörd,1575367200,G,,0.0,
Nederbörd,1575370800,G,,0.0,
Nederbörd,1575374400,G,,0.0,
Nederbörd,1575378000,G,,0.1,
Nederbörd,1575381600,G,,0.4,
Nederbörd,1575385200,G,,0.6,
Nederbörd,1575388800,G,,0.8,
Nederbörd,1575392400,G,,0.5,
Nederbörd,1575396000,G,,0.0,
Nederbörd,1575399600,G,,0.0,
Nederbörd,1575403200,G,,0.0,
Nederbörd,1575406800,G,,0.0,
Nederbörd,1575410400,G,,0.0,
Nederbörd,1575414000,G,,0.0,
Nederbörd,1575417600,G,,0.0,
Nederbörd,1575421200,G,,0.0,
Nederbörd,1575424800,G,,0.0,
Nederbörd,1575428400,G,,0.0,
Nederbörd,1575432000,G,,0.0,
Nederbörd,1575435600,G,,0.0,
Nederbörd,1575439200,G,,0.0,
Nederbörd,1575442800,G,,0.0,
Nederbörd,1575446400,G,,0.0,
Nederbörd,1575450000,G,,0.0,
Nederbörd,1575453600,G,,0.0,
Nederbörd,1575457200,G,,0.0,
Nederbörd,1575460800,G,,0.0,
Nederbörd,1575464400,G,,0.0,
Nederbörd,1575468000,G,,0.0,
Nederbörd,1575471600,G,,0.0,
Nederbörd,1575475200,G,,0.0,
Nederbörd,1575478800,G,,0.0,
Nederbörd,1575482400,G,,0.0,
Nederbörd,1575486000,G,,0.0,
Nederbörd,1575489600,G,,0.0,
Nederbörd,1575493200,G,,0.0,
Nederbörd,1575496800,G,,0.0,
Nederbörd,1575500400,G,,0.0,
Nederbörd,1575504000,G,,0.0,
Nederbörd,1575507600,G,,0.0,
Nederbörd,1575511200,G,,0.0,
Nederbörd,1575514800,G,,0.0,
Nederbörd,1575518400,G,,0.0,
Nederbörd,1575522000,G,,0.0,
Nederbörd,1575525600,G,,0.0,
Nederbörd,1575529200,G,,0.0,
Nederbörd,1575532800,G,,0.0,
Nederbörd,1575536400,G,,0.0,
Nederbörd,1575540000,G,,0.0,
Nederbörd,1575543600,G,,0.0,
Nederbörd,1575547200,G,,0.0,
Nederbörd,1575550800,G,,0.0,
Nederbörd,1575554400,G,,0.0,
Nederbörd,1575558000,G,,0.0,
Nederbörd,1575561600,G,,0.0,
Nederbörd,1575565200,G,,0.0,
Nederbörd,1575568800,G,,0.0,
Nederbörd,1575572400,G,,0.0,
Nederbörd,1575576000,G,,0.0,
Nederbörd,1575579600,G,,0.0,
Nederbörd,1575583200,G,,0.0,
Nederbörd,1575586800,G,,0.0,
Nederbörd,1575590400,G,,0.0,
Nederbörd,1575594000,G,,0.0,
Nederbörd,1575597600,G,,0.5,
Nederbörd,1575601200,G,,0.3,
Nederbörd,1575604800,G,,0.3,
Nederbörd,1575608400,G,,0.0,
Nederbörd,1575612000,G,,0.0,
Nederbörd,1575615600,G,,0.0,
Nederbörd,1575619200,G,,0.0,
Nederbörd,1575622800,G,,0.0,
Nederbörd,1575626400,G,,0.0,
Nederbörd,1575630000,G,,0.0,
Nederbörd,1575633600,G,,0.0,
Nederbörd,1575637200,G,,0.0,
Nederbörd,1575640800,G,,0.0,
Nederbörd,1575644400,G,,0.0,
Nederbörd,1575648000,G,,0.0,
Nederbörd,1575651600,G,,0.1,
Nederbörd,1575655200,G,,0.2,
Nederbörd,1575658800,G,,0.0,
Nederbörd,1575662400,G,,0.1,
Nederbörd,1575666000,G,,0.0,
Nederbörd,1575669600,G,,0.1,
Nederbörd,1575673200,G,,0.0,
Nederbörd,1575676800,G,,0.1,
Nederbörd,1575680400,G,,0.0,
Nederbörd,1575684000,G,,0.0,
Nederbörd,1575687600,G,,0.1,
Nederbörd,1575691200,G,,0.0,
Nederbörd,1575694800,G,,0.0,
Nederbörd,1575698400,G,,0.0,
Nederbörd,1575702000,G,,0.0,
Nederbörd,1575705600,G,,0.0,
Nederbörd,1575709200,G,,0.0,
Nederbörd,1575712800,G,,0.0,
Nederbörd,1575716400,G,,0.0,
Nederbörd,1575720000,G,,0.0,
Nederbörd,1575723600,G,,0.0,
Nederbörd,1575727200,G,,0.0,
Nederbörd,1575730800,G,,0.0,
Nederbörd,1575734400,G,,0.0,
Nederbörd,1575738000,G,,0.0,
Nederbörd,1575741600,G,,0.0,
Nederbörd,1575745200,G,,0.0,
Nederbörd,1575748800,G,,0.0,
Nederbörd,1575752400,G,,0.0,
Nederbörd,1575756000,G,,0.0,
Nederbörd,1575759600,G,,0.0,
Nederbörd,1575763200,G,,0.0,
Nederbörd,1575766800,G,,0.0,
Nederbörd,1575770400,G,,0.0,
Nederbörd,1575774000,G,,0.0,
Nederbörd,1575777600,G,,0.8,
Nederbörd,1575781200,G,,0.1,
Nederbörd,1575784800,G,,0.5,
Nederbörd,1575788400,G,,1.0,
Nederbörd,1575792000,G,,2.0,
Nederbörd,1575795600,G,,0.1,
Nederbörd,1575799200,G,,0.4,
Nederbörd,1575802800,G,,0.3,
Nederbörd,1575806400,G,,0.1,
Nederbörd,1575810000,G,,0.0,
Nederbörd,1575813600,G,,0.0,
Nederbörd,1575817200,G,,0.1,
Nederbörd,1575820800,G,,0.0,
Nederbörd,1575824400,G,,4.0,
Nederbörd,1575828000,G,,0.0,
Nederbörd,1575831600,G,,0.0,
Nederbörd,1575835200,G,,0.0,
Nederbörd,1575838800,G,,0.0,
Nederbörd,1575842400,G,,0.0,
Nederbörd,1575846000,G,,0.0,
Nederbörd,1575849600,G,,0.0,
Nederbörd,1575853200,G,,0.0,
Nederbörd,1575856800,G,,0.0,
Nederbörd,1575860400,G,,0.0,
Nederbörd,1575864000,G,,0.0,
Nederbörd,1575867600,G,,0.0,
Nederbörd,1575871200,G,,0.0,
Nederbörd,1575874800,G,,0.0,
Nederbörd,1575878400,G,,0.0,
Nederbörd,1575882000,G,,0.0,
Nederbörd,1575885600,G,,0.0,
Nederbörd,1575889200,G,,0.0,
Nederbörd,1575892800,G,,0.0,
Nederbörd,1575896400,G,,0.0,
Nederbörd,1575900000,G,,0.0,
Nederbörd,1575903600,G,,0.0,
Nederbörd,1575907200,G,,0.0,
Nederbörd,1575910800,G,,0.3,
Nederbörd,1575914400,G,,0.0,
Nederbörd,1575918000,G,,0.0,
Nederbörd,1575921600,G,,0.0,
Nederbörd,1575925200,G,,0.0,
Nederbörd,1575928800,G,,0.0,
Nederbörd,1575932400,G,,0.0,
Nederbörd,1575936000,G,,0.0,
Nederbörd,1575939600,G,,0.1,
Nederbörd,1575943200,G,,0.1,
Nederbörd,1575946800,G,,0.0,
Nederbörd,1575950400,G,,0.0,
Nederbörd,1575954000,G,,0.0,
Nederbörd,1575957600,G,,0.0,
Nederbörd,1575961200,G,,0.0,
Nederbörd,1575964800,G,,0.0,
Nederbörd,1575968400,G,,0.0,
Nederbörd,1575972000,G,,0.0,
Nederbörd,1575975600,G,,0.0,
Nederbörd,1575979200,G,,0.0,
Nederbörd,1575982800,G,,0.0,
Nederbörd,1575986400,G,,0.0,
Nederbörd,1575990000,G,,0.0,
Nederbörd,1575993600,G,,0.0,
Nederbörd,1575997200,G,,0.0,
Nederbörd,1576000800,G,,0.0,
Nederbörd,1576004400,G,,0.0,
Nederbörd,1576008000,G,,0.0,
Nederbörd,1576011600,G,,0.0,
Nederbörd,1576015200,G,,0.0,
Nederbörd,1576018800,G,,0.0,
Nederbörd,1576022400,G,,0.0,
Nederbörd,1576026000,G,,0.0,
Nederbörd,1576029600,G,,0.0,
Nederbörd,1576033200,G,,0.0,
Nederbörd,1576036800,G,,0.0,
Nederbörd,1576040400,G,,0.0,
Nederbörd,1576044000,G,,0.0,
Nederbörd,1576047600,G,,0.0,
Nederbörd,1576051200,G,,0.0,
Nederbörd,1576054800,G,,0.1,
Nederbörd,1576058400,G,,0.1,
Nederbörd,1576062000,G,,0.0,
Nederbörd,1576065600,G,,0.5,
Nederbörd,1576069200,G,,0.2,
Nederbörd,1576072800,G,,0.3,
Nederbörd,1576076400,G,,0.7,
Nederbörd,1576080000,G,,0.6,
Nederbörd,1576083600,G,,0.3,
Nederbörd,1576087200,G,,0.3,
Nederbörd,1576090800,G,,0.6,
Nederbörd,1576094400,G,,0.6,
Nederbörd,1576098000,G,,0.4,
Nederbörd,1576101600,G,,0.1,
Nederbörd,1576105200,G,,0.1,
Nederbörd,1576108800,G,,0.1,
Nederbörd,1576112400,G,,0.1,
Nederbörd,1576116000,G,,0.1,
Nederbörd,1576119600,G,,0.0,
Nederbörd,1576123200,G,,0.0,
Nederbörd,1576126800,G,,0.0,
Nederbörd,1576130400,G,,0.0,
Nederbörd,1576134000,G,,0.0,
Nederbörd,1576137600,G,,0.0,
Nederbörd,1576141200,G,,0.0,
Nederbörd,1576144800,G,,0.0,
Nederbörd,1576148400,G,,0.0,
Nederbörd,1576152000,G,,0.0,
Nederbörd,1576155600,G,,0.1,
Nederbörd,1576159200,G,,0.0,
Nederbörd,1576162800,G,,0.0,
Nederbörd,1576166400,G,,0.0,
Nederbörd,1576170000,G,,0.0,
Nederbörd,1576173600,G,,0.0,
Nederbörd,1576177200,G,,0.0,
Nederbörd,1576180800,G,,1.0,
Nederbörd,1576184400,G,,0.1,
Nederbörd,1576188000,G,,0.0,
Nederbörd,1576191600,G,,0.0,
Nederbörd,1576195200,G,,0.0,
Nederbörd,1576198800,G,,0.0,
Nederbörd,1576202400,G,,0.0,
Nederbörd,1576206000,G,,0.1,
Nederbörd,1576209600,G,,0.0,
Nederbörd,1576213200,G,,0.0,
Nederbörd,1576216800,G,,0.0,
Nederbörd,1576220400,G,,0.0,
Nederbörd,1576224000,G,,0.0,
Nederbörd,1576227600,G,,0.0,
Nederbörd,1576231200,G,,0.0,
Nederbörd,1576234800,G,,0.0,
Nederbörd,1576238400,G,,0.0,
Nederbörd,1576242000,G,,0.0,
Nederbörd,1576245600,G,,0.0,
Nederbörd,1576249200,G,,0.0,
Nederbörd,1576252800,G,,0.0,
Nederbörd,1576256400,G,,0.1,
Nederbörd,1576260000,G,,0.1,
Nederbörd,1576263600,G,,0.2,
Nederbörd,1576267200,G,,0.1,
Nederbörd,1576270800,G,,0.2,
Nederbörd,1576274400,G,,0.8,
Nederbörd,1576278000,G,,0.2,
Nederbörd,1576281600,G,,0.0,
Nederbörd,1576285200,G,,0.0,
Nederbörd,1576288800,G,,0.0,
Nederbörd,1576292400,G,,0.0,
Nederbörd,1576296000,G,,0.0,
Nederbörd,1576299600,G,,0.0,
Nederbörd,1576303200,G,,0.0,
Nederbörd,1576306800,G,,0.0,
Nederbörd,1576310400,G,,0.0,
Nederbörd,1576314000,G,,0.0,
Nederbörd,1576317600,G,,0.0,
Nederbörd,1576321200,G,,0.3,
Nederbörd,1576324800,G,,0.6,
Nederbörd,1576328400,G,,0.1,
Nederbörd,1576332000,G,,0.0,
Nederbörd,1576335600,G,,0.6,
Nederbörd,1576339200,G,,0.6,
Nederbörd,1576342800,G,,1.0,
Nederbörd,1576346400,G,,0.5,
Nederbörd,1576350000,G,,0.1,
Nederbörd,1576353600,G,,0.8,
Nederbörd,1576357200,G,,0.0,
Nederbörd,1576360800,G,,0.4,
Nederbörd,1576364400,G,,0.3,
Nederbörd,1576368000,G,,0.0,
Nederbörd,1576371600,G,,0.1,
Nederbörd,1576375200,G,,0.0,
Nederbörd,1576378800,G,,0.0,
Nederbörd,1576382400,G,,0.0,
Nederbörd,1576386000,G,,0.0,
Nederbörd,1576389600,G,,0.0,
Nederbörd,1576393200,G,,0.0,
Nederbörd,1576396800,G,,0.0,
Nederbörd,1576400400,G,,0.0,
Nederbörd,1576404000,G,,0.0,
Nederbörd,1576407600,G,,0.0,
Nederbörd,1576411200,G,,0.1,
Nederbörd,1576414800,G,,0.3,
Nederbörd,1576418400,G,,0.4,
Nederbörd,1576422000,G,,0.0,
Nederbörd,1576425600,G,,0.0,
Nederbörd,1576429200,G,,0.0,
Nederbörd,1576432800,G,,0.0,
Nederbörd,1576436400,G,,0.0,
Nederbörd,1576440000,G,,0.0,
Nederbörd,1576443600,G,,0.0,
Nederbörd,1576447200,G,,0.0,
Nederbörd,1576450800,G,,0.0,
Nederbörd,1576454400,G,,0.0,
Nederbörd,1576458000,G,,0.0,
Nederbörd,1576461600,G,,0.0,
Nederbörd,1576465200,G,,0.0,
Nederbörd,1576468800,G,,0.0,
Nederbörd,1576472400,G,,0.0,
Nederbörd,1576476000,G,,0.0,
Nederbörd,1576479600,G,,0.0,
Nederbörd,1576483200,G,,0.0,
Nederbörd,1576486800,G,,0.0,
Nederbörd,1576490400,G,,0.0,
Nederbörd,1576494000,G,,0.0,
Nederbörd,1576497600,G,,0.0,
Nederbörd,1576501200,G,,0.0,
Nederbörd,1576504800,G,,0.0,
Nederbörd,1576508400,G,,0.0,
Nederbörd,1576512000,G,,0.0,
Nederbörd,1576515600,G,,0.0,
Nederbörd,1576519200,G,,0.0,
Nederbörd,1576522800,G,,0.0,
Nederbörd,1576526400,G,,0.0,
Nederbörd,1576530000,G,,0.0,
Nederbörd,1576533600,G,,0.0,
Nederbörd,1576537200,G,,0.0,
Nederbörd,1576540800,G,,0.0,
Nederbörd,1576544400,G,,0.0,
Nederbörd,1576548000,G,,0.0,
Nederbörd,1576551600,G,,0.0,
Nederbörd,1576555200,G,,0.0,
Nederbörd,1576558800,G,,0.0,
Nederbörd,1576562400,G,,0.2,
Nederbörd,1576566000,G,,0.5,
Nederbörd,1576569600,G,,0.6,
Nederbörd,1576573200,G,,0.2,
Nederbörd,1576576800,G,,0.0,
Nederbörd,1576580400,G,,0.0,
Nederbörd,1576584000,G,,0.0,
Nederbörd,1576587600,G,,0.0,
Nederbörd,1576591200,G,,0.0,
Nederbörd,1576594800,G,,0.0,
Nederbörd,1576598400,G,,0.0,
Nederbörd,1576602000,G,,0.0,
Nederbörd,1576605600,G,,0.0,
Nederbörd,1576609200,G,,0.0,
Nederbörd,1576612800,G,,0.0,
Nederbörd,1576616400,G,,0.0,
Nederbörd,1576620000,G,,0.0,
Nederbörd,1576623600,G,,0.0,
Nederbörd,1576627200,G,,0.0,
Nederbörd,1576630800,G,,0.0,
Nederbörd,1576634400,G,,0.2,
Nederbörd,1576638000,G,,1.0,
Nederbörd,1576641600,G,,0.2,
Nederbörd,1576645200,G,,0.0,
Nederbörd,1576648800,G,,0.0,
Nederbörd,1576652400,G,,0.0,
Nederbörd,1576656000,G,,0.0,
Nederbörd,1576659600,G,,0.0,
Nederbörd,1576663200,G,,0.0,
Nederbörd,1576666800,G,,0.0,
Nederbörd,1576670400,G,,0.0,
Nederbörd,1576674000,G,,0.0,
Nederbörd,1576677600,G,,0.0,
Nederbörd,1576681200,G,,0.0,
Nederbörd,1576684800,G,,0.0,
Nederbörd,1576688400,G,,0.0,
Nederbörd,1576692000,G,,0.0,
Nederbörd,1576695600,G,,0.0,
Nederbörd,1576699200,G,,0.0,
Nederbörd,1576702800,G,,0.0,
Nederbörd,1576706400,G,,0.0,
Nederbörd,1576710000,G,,0.0,
Nederbörd,1576713600,G,,0.0,
Nederbörd,1576717200,G,,0.0,
Nederbörd,1576720800,G,,0.0,
Nederbörd,1576724400,G,,0.0,
Nederbörd,1576728000,G,,0.0,
Nederbörd,1576731600,G,,0.0,
Nederbörd,1576735200,G,,0.0,
Nederbörd,1576738800,G,,0.0,
Nederbörd,1576742400,G,,0.0,
Nederbörd,1576746000,G,,0.0,
Nederbörd,1576749600,G,,0.0,
Nederbörd,1576753200,G,,0.0,
Nederbörd,1576756800,G,,0.0,
Nederbörd,1576760400,G,,0.0,
Nederbörd,1576764000,G,,0.0,
Nederbörd,1576767600,G,,0.0,
Nederbörd,1576771200,G,,0.0,
Nederbörd,1576774800,G,,0.0,
Nederbörd,1576778400,G,,0.0,
Nederbörd,1576782000,G,,0.0,
Nederbörd,1576785600,G,,0.0,
Nederbörd,1576789200,G,,0.0,
Nederbörd,1576792800,G,,0.0,
Nederbörd,1576796400,G,,0.0,
Nederbörd,1576800000,G,,0.0,
Nederbörd,1576803600,G,,0.0,
Nederbörd,1576807200,G,,0.0,
Nederbörd,1576810800,G,,0.0,
Nederbörd,1576814400,G,,0.0,
Nederbörd,1576818000,G,,0.0,
Nederbörd,1576821600,G,,0.0,
Nederbörd,1576825200,G,,0.0,
Nederbörd,1576828800,G,,0.0,
Nederbörd,1576832400,G,,0.0,
Nederbörd,1576836000,G,,0.0,
Nederbörd,1576839600,G,,0.0,
Nederbörd,1576843200,G,,0.0,
Nederbörd,1576846800,G,,0.0,
Nederbörd,1576850400,G,,0.0,
Nederbörd,1576854000,G,,0.0,
Nederbörd,1576857600,G,,0.0,
Nederbörd,1576861200,G,,0.0,
Nederbörd,1576864800,G,,0.0,
Nederbörd,1576868400,G,,0.0,
Nederbörd,1576872000,G,,0.0,
Nederbörd,1576875600,G,,0.0,
Nederbörd,1576879200,G,,0.0,
Nederbörd,1576882800,G,,0.0,
Nederbörd,1576886400,G,,0.0,
Nederbörd,1576890000,G,,0.0,
Nederbörd,1576893600,G,,0.0,
Nederbörd,1576897200,G,,0.0,
Nederbörd,1576900800,G,,0.0,
Nederbörd,1576904400,G,,0.0,
Nederbörd,1576908000,G,,0.2,
Nederbörd,1576911600,G,,0.4,
Nederbörd,1576915200,G,,0.1,
Nederbörd,1576918800,G,,0.1,
Nederbörd,1576922400,G,,0.0,
Nederbörd,1576926000,G,,0.0,
Nederbörd,1576929600,G,,0.0,
Nederbörd,1576933200,G,,0.0,
Nederbörd,1576936800,G,,0.0,
Nederbörd,1576940400,G,,0.0,
Nederbörd,1576944000,G,,0.0,
Nederbörd,1576947600,G,,0.0,
Nederbörd,1576951200,G,,0.0,
Nederbörd,1576954800,G,,0.0,
Nederbörd,1576958400,G,,0.0,
Nederbörd,1576962000,G,,0.0,
Nederbörd,1576965600,G,,0.0,
Nederbörd,1576969200,G,,0.0,
